time(ms) energy(J) GlobalRank
ENERGY, 17787.239777 joules, 576873855 ms, plat
ENERGY, 17787.239777 joules, 576873855 ms, plat.node0
ENERGY, 17793.518646 joules, 576873955 ms, plat
ENERGY, 17793.518646 joules, 576873955 ms, plat.node0
ENERGY, 17799.735046 joules, 576874055 ms, plat
ENERGY, 17799.735046 joules, 576874055 ms, plat.node0
ENERGY, 17805.872009 joules, 576874155 ms, plat
ENERGY, 17805.872009 joules, 576874155 ms, plat.node0
ENERGY, 17812.049072 joules, 576874255 ms, plat
ENERGY, 17812.049072 joules, 576874255 ms, plat.node0
ENERGY, 17818.322083 joules, 576874355 ms, plat
ENERGY, 17818.322083 joules, 576874355 ms, plat.node0
ENERGY, 17824.592682 joules, 576874455 ms, plat
ENERGY, 17824.592682 joules, 576874455 ms, plat.node0
ENERGY, 17830.808899 joules, 576874555 ms, plat
ENERGY, 17830.808899 joules, 576874555 ms, plat.node0
ENERGY, 17837.084381 joules, 576874655 ms, plat
ENERGY, 17837.084381 joules, 576874655 ms, plat.node0
ENERGY, 17843.360748 joules, 576874755 ms, plat
ENERGY, 17843.360748 joules, 576874755 ms, plat.node0
ENERGY, 17849.636871 joules, 576874855 ms, plat
ENERGY, 17849.636871 joules, 576874855 ms, plat.node0
ENERGY, 17855.913361 joules, 576874955 ms, plat
ENERGY, 17855.913361 joules, 576874956 ms, plat.node0
ENERGY, 17862.127625 joules, 576875056 ms, plat
ENERGY, 17862.127625 joules, 576875056 ms, plat.node0
ENERGY, 17868.400848 joules, 576875156 ms, plat
ENERGY, 17868.400848 joules, 576875156 ms, plat.node0
ENERGY, 17874.676178 joules, 576875256 ms, plat
ENERGY, 17874.676178 joules, 576875256 ms, plat.node0
ENERGY, 17880.948151 joules, 576875356 ms, plat
ENERGY, 17880.948151 joules, 576875356 ms, plat.node0
ENERGY, 17887.219452 joules, 576875456 ms, plat
ENERGY, 17887.219452 joules, 576875456 ms, plat.node0
ENERGY, 17893.432098 joules, 576875556 ms, plat
ENERGY, 17893.432098 joules, 576875556 ms, plat.node0
ENERGY, 17899.707428 joules, 576875656 ms, plat
ENERGY, 17899.707428 joules, 576875656 ms, plat.node0
ENERGY, 17906.072937 joules, 576875756 ms, plat
ENERGY, 17906.072937 joules, 576875756 ms, plat.node0
ENERGY, 17912.392792 joules, 576875856 ms, plat
ENERGY, 17912.392792 joules, 576875856 ms, plat.node0
ENERGY, 17918.709412 joules, 576875956 ms, plat
ENERGY, 17918.709412 joules, 576875956 ms, plat.node0
ENERGY, 17925.024719 joules, 576876056 ms, plat
ENERGY, 17925.024719 joules, 576876056 ms, plat.node0
ENERGY, 17931.276764 joules, 576876157 ms, plat
ENERGY, 17931.276764 joules, 576876157 ms, plat.node0
ENERGY, 17937.592102 joules, 576876257 ms, plat
ENERGY, 17937.592102 joules, 576876257 ms, plat.node0
ENERGY, 17943.899994 joules, 576876357 ms, plat
ENERGY, 17943.899994 joules, 576876357 ms, plat.node0
ENERGY, 17950.207092 joules, 576876457 ms, plat
ENERGY, 17950.207092 joules, 576876457 ms, plat.node0
ENERGY, 17956.516296 joules, 576876557 ms, plat
ENERGY, 17956.516296 joules, 576876557 ms, plat.node0
ENERGY, 17962.821594 joules, 576876657 ms, plat
ENERGY, 17962.821594 joules, 576876657 ms, plat.node0
ENERGY, 17969.069489 joules, 576876757 ms, plat
ENERGY, 17969.069489 joules, 576876757 ms, plat.node0
ENERGY, 17975.379425 joules, 576876857 ms, plat
ENERGY, 17975.379425 joules, 576876857 ms, plat.node0
ENERGY, 17981.684540 joules, 576876957 ms, plat
ENERGY, 17981.684540 joules, 576876957 ms, plat.node0
ENERGY, 17987.989838 joules, 576877057 ms, plat
ENERGY, 17987.989838 joules, 576877057 ms, plat.node0
ENERGY, 17994.295471 joules, 576877157 ms, plat
ENERGY, 17994.295471 joules, 576877157 ms, plat.node0
ENERGY, 18000.543091 joules, 576877257 ms, plat
ENERGY, 18000.543091 joules, 576877257 ms, plat.node0
ENERGY, 18006.850037 joules, 576877357 ms, plat
ENERGY, 18006.850037 joules, 576877358 ms, plat.node0
ENERGY, 18013.160461 joules, 576877458 ms, plat
ENERGY, 18013.160461 joules, 576877458 ms, plat.node0
ENERGY, 18019.472931 joules, 576877558 ms, plat
ENERGY, 18019.472931 joules, 576877558 ms, plat.node0
ENERGY, 18025.772675 joules, 576877658 ms, plat
ENERGY, 18025.772675 joules, 576877658 ms, plat.node0
ENERGY, 18032.092865 joules, 576877758 ms, plat
ENERGY, 18032.092865 joules, 576877758 ms, plat.node0
ENERGY, 18038.448822 joules, 576877858 ms, plat
ENERGY, 18038.448822 joules, 576877858 ms, plat.node0
ENERGY, 18044.790405 joules, 576877958 ms, plat
ENERGY, 18044.790405 joules, 576877958 ms, plat.node0
ENERGY, 18051.130920 joules, 576878058 ms, plat
ENERGY, 18051.130920 joules, 576878058 ms, plat.node0
ENERGY, 18057.469818 joules, 576878158 ms, plat
ENERGY, 18057.469818 joules, 576878158 ms, plat.node0
ENERGY, 18063.812195 joules, 576878258 ms, plat
ENERGY, 18063.812195 joules, 576878258 ms, plat.node0
ENERGY, 18070.086517 joules, 576878358 ms, plat
ENERGY, 18070.086517 joules, 576878358 ms, plat.node0
ENERGY, 18076.422974 joules, 576878458 ms, plat
ENERGY, 18076.422974 joules, 576878458 ms, plat.node0
ENERGY, 18082.763062 joules, 576878559 ms, plat
ENERGY, 18082.763062 joules, 576878559 ms, plat.node0
ENERGY, 18089.106262 joules, 576878659 ms, plat
ENERGY, 18089.106262 joules, 576878659 ms, plat.node0
ENERGY, 18095.448486 joules, 576878759 ms, plat
ENERGY, 18095.448486 joules, 576878759 ms, plat.node0
ENERGY, 18101.725128 joules, 576878859 ms, plat
ENERGY, 18101.725128 joules, 576878859 ms, plat.node0
ENERGY, 18108.072296 joules, 576878959 ms, plat
ENERGY, 18108.072296 joules, 576878959 ms, plat.node0
ENERGY, 18114.415710 joules, 576879059 ms, plat
ENERGY, 18114.415710 joules, 576879059 ms, plat.node0
ENERGY, 18120.758423 joules, 576879159 ms, plat
ENERGY, 18120.758423 joules, 576879159 ms, plat.node0
ENERGY, 18127.099487 joules, 576879259 ms, plat
ENERGY, 18127.099487 joules, 576879259 ms, plat.node0
ENERGY, 18133.441193 joules, 576879359 ms, plat
ENERGY, 18133.441193 joules, 576879359 ms, plat.node0
ENERGY, 18139.723267 joules, 576879459 ms, plat
ENERGY, 18139.723267 joules, 576879459 ms, plat.node0
ENERGY, 18146.069427 joules, 576879559 ms, plat
ENERGY, 18146.069427 joules, 576879559 ms, plat.node0
ENERGY, 18152.400757 joules, 576879659 ms, plat
ENERGY, 18152.400757 joules, 576879659 ms, plat.node0
ENERGY, 18159.107086 joules, 576879760 ms, plat
ENERGY, 18159.107086 joules, 576879760 ms, plat.node0
ENERGY, 18165.987457 joules, 576879860 ms, plat
ENERGY, 18165.987457 joules, 576879860 ms, plat.node0
ENERGY, 18172.830139 joules, 576879960 ms, plat
ENERGY, 18172.830139 joules, 576879960 ms, plat.node0
ENERGY, 18179.719879 joules, 576880060 ms, plat
ENERGY, 18179.719879 joules, 576880060 ms, plat.node0
ENERGY, 18186.555389 joules, 576880160 ms, plat
ENERGY, 18186.555389 joules, 576880160 ms, plat.node0
ENERGY, 18193.469940 joules, 576880260 ms, plat
ENERGY, 18193.469940 joules, 576880260 ms, plat.node0
ENERGY, 18200.388794 joules, 576880360 ms, plat
ENERGY, 18200.388794 joules, 576880360 ms, plat.node0
ENERGY, 18207.302460 joules, 576880461 ms, plat
ENERGY, 18207.302460 joules, 576880461 ms, plat.node0
ENERGY, 18214.219299 joules, 576880561 ms, plat
ENERGY, 18214.219299 joules, 576880561 ms, plat.node0
ENERGY, 18220.881683 joules, 576880661 ms, plat
ENERGY, 18220.881683 joules, 576880661 ms, plat.node0
ENERGY, 18227.226379 joules, 576880761 ms, plat
ENERGY, 18227.226379 joules, 576880761 ms, plat.node0
ENERGY, 18233.506744 joules, 576880861 ms, plat
ENERGY, 18233.506744 joules, 576880861 ms, plat.node0
ENERGY, 18239.853729 joules, 576880961 ms, plat
ENERGY, 18239.853729 joules, 576880961 ms, plat.node0
ENERGY, 18246.196777 joules, 576881061 ms, plat
ENERGY, 18246.196777 joules, 576881061 ms, plat.node0
ENERGY, 18252.539581 joules, 576881161 ms, plat
ENERGY, 18252.539581 joules, 576881161 ms, plat.node0
ENERGY, 18258.877899 joules, 576881261 ms, plat
ENERGY, 18258.877899 joules, 576881261 ms, plat.node0
ENERGY, 18265.219910 joules, 576881361 ms, plat
ENERGY, 18265.219910 joules, 576881361 ms, plat.node0
ENERGY, 18271.504028 joules, 576881461 ms, plat
ENERGY, 18271.504028 joules, 576881462 ms, plat.node0
ENERGY, 18277.853027 joules, 576881562 ms, plat
ENERGY, 18277.853027 joules, 576881562 ms, plat.node0
ENERGY, 18284.202179 joules, 576881662 ms, plat
ENERGY, 18284.202179 joules, 576881662 ms, plat.node0
ENERGY, 18290.549988 joules, 576881762 ms, plat
ENERGY, 18290.549988 joules, 576881762 ms, plat.node0
ENERGY, 18296.895081 joules, 576881862 ms, plat
ENERGY, 18296.895081 joules, 576881862 ms, plat.node0
ENERGY, 18303.239716 joules, 576881962 ms, plat
ENERGY, 18303.239716 joules, 576881962 ms, plat.node0
ENERGY, 18309.518524 joules, 576882062 ms, plat
ENERGY, 18309.518524 joules, 576882062 ms, plat.node0
ENERGY, 18315.865723 joules, 576882162 ms, plat
ENERGY, 18315.865723 joules, 576882162 ms, plat.node0
ENERGY, 18322.207855 joules, 576882262 ms, plat
ENERGY, 18322.207855 joules, 576882262 ms, plat.node0
ENERGY, 18328.552582 joules, 576882362 ms, plat
ENERGY, 18328.552582 joules, 576882362 ms, plat.node0
ENERGY, 18334.826172 joules, 576882462 ms, plat
ENERGY, 18334.889374 joules, 576882462 ms, plat.node0
ENERGY, 18341.215057 joules, 576882562 ms, plat
ENERGY, 18341.215057 joules, 576882562 ms, plat.node0
ENERGY, 18347.603577 joules, 576882663 ms, plat
ENERGY, 18347.603577 joules, 576882663 ms, plat.node0
ENERGY, 18353.948730 joules, 576882763 ms, plat
ENERGY, 18353.948730 joules, 576882763 ms, plat.node0
ENERGY, 18360.294830 joules, 576882863 ms, plat
ENERGY, 18360.294830 joules, 576882863 ms, plat.node0
ENERGY, 18366.639038 joules, 576882963 ms, plat
ENERGY, 18366.639038 joules, 576882963 ms, plat.node0
ENERGY, 18372.982178 joules, 576883063 ms, plat
ENERGY, 18372.982178 joules, 576883063 ms, plat.node0
ENERGY, 18379.263489 joules, 576883163 ms, plat
ENERGY, 18379.263489 joules, 576883163 ms, plat.node0
ENERGY, 18385.607544 joules, 576883263 ms, plat
ENERGY, 18385.607544 joules, 576883263 ms, plat.node0
ENERGY, 18391.955048 joules, 576883363 ms, plat
ENERGY, 18391.955048 joules, 576883363 ms, plat.node0
ENERGY, 18398.302063 joules, 576883463 ms, plat
ENERGY, 18398.302063 joules, 576883463 ms, plat.node0
ENERGY, 18404.586731 joules, 576883563 ms, plat
ENERGY, 18404.650055 joules, 576883563 ms, plat.node0
ENERGY, 18410.937531 joules, 576883663 ms, plat
ENERGY, 18410.937531 joules, 576883663 ms, plat.node0
ENERGY, 18417.285797 joules, 576883763 ms, plat
ENERGY, 18417.285797 joules, 576883763 ms, plat.node0
ENERGY, 18423.517700 joules, 576883864 ms, plat
ENERGY, 18423.517700 joules, 576883864 ms, plat.node0
ENERGY, 18429.590851 joules, 576883964 ms, plat
ENERGY, 18429.590851 joules, 576883964 ms, plat.node0
ENERGY, 18435.873413 joules, 576884064 ms, plat
ENERGY, 18435.873413 joules, 576884064 ms, plat.node0
ENERGY, 18442.091003 joules, 576884164 ms, plat
ENERGY, 18442.091003 joules, 576884164 ms, plat.node0
ENERGY, 18448.371735 joules, 576884264 ms, plat
ENERGY, 18448.371735 joules, 576884264 ms, plat.node0
ENERGY, 18454.653656 joules, 576884364 ms, plat
ENERGY, 18454.653656 joules, 576884364 ms, plat.node0
ENERGY, 18460.924377 joules, 576884464 ms, plat
ENERGY, 18460.924377 joules, 576884464 ms, plat.node0
ENERGY, 18467.291534 joules, 576884564 ms, plat
ENERGY, 18467.291534 joules, 576884564 ms, plat.node0
ENERGY, 18473.584137 joules, 576884664 ms, plat
ENERGY, 18473.584137 joules, 576884664 ms, plat.node0
ENERGY, 18479.837860 joules, 576884764 ms, plat
ENERGY, 18479.837860 joules, 576884764 ms, plat.node0
ENERGY, 18486.153534 joules, 576884864 ms, plat
ENERGY, 18486.153534 joules, 576884864 ms, plat.node0
ENERGY, 18492.467682 joules, 576884964 ms, plat
ENERGY, 18492.467682 joules, 576884964 ms, plat.node0
ENERGY, 18498.781921 joules, 576885065 ms, plat
ENERGY, 18498.781921 joules, 576885065 ms, plat.node0
ENERGY, 18505.096161 joules, 576885165 ms, plat
ENERGY, 18505.096161 joules, 576885165 ms, plat.node0
ENERGY, 18511.345642 joules, 576885265 ms, plat
ENERGY, 18511.345642 joules, 576885265 ms, plat.node0
ENERGY, 18517.659729 joules, 576885365 ms, plat
ENERGY, 18517.659729 joules, 576885365 ms, plat.node0
ENERGY, 18523.984985 joules, 576885465 ms, plat
ENERGY, 18523.984985 joules, 576885465 ms, plat.node0
ENERGY, 18530.306244 joules, 576885565 ms, plat
ENERGY, 18530.306244 joules, 576885565 ms, plat.node0
ENERGY, 18536.628326 joules, 576885665 ms, plat
ENERGY, 18536.628326 joules, 576885665 ms, plat.node0
ENERGY, 18542.946625 joules, 576885765 ms, plat
ENERGY, 18542.946625 joules, 576885765 ms, plat.node0
ENERGY, 18549.202423 joules, 576885865 ms, plat
ENERGY, 18549.202423 joules, 576885865 ms, plat.node0
ENERGY, 18555.518219 joules, 576885965 ms, plat
ENERGY, 18555.518219 joules, 576885965 ms, plat.node0
ENERGY, 18561.834808 joules, 576886065 ms, plat
ENERGY, 18561.834808 joules, 576886065 ms, plat.node0
ENERGY, 18568.148376 joules, 576886165 ms, plat
ENERGY, 18568.148376 joules, 576886165 ms, plat.node0
ENERGY, 18574.470001 joules, 576886266 ms, plat
ENERGY, 18574.470001 joules, 576886266 ms, plat.node0
ENERGY, 18580.782715 joules, 576886366 ms, plat
ENERGY, 18580.782715 joules, 576886366 ms, plat.node0
ENERGY, 18586.928406 joules, 576886466 ms, plat
ENERGY, 18586.928406 joules, 576886466 ms, plat.node0
ENERGY, 18593.212036 joules, 576886566 ms, plat
ENERGY, 18593.212036 joules, 576886566 ms, plat.node0
ENERGY, 18599.460938 joules, 576886666 ms, plat
ENERGY, 18599.460938 joules, 576886666 ms, plat.node0
ENERGY, 18605.706970 joules, 576886766 ms, plat
ENERGY, 18605.706970 joules, 576886766 ms, plat.node0
ENERGY, 18611.954773 joules, 576886866 ms, plat
ENERGY, 18611.954773 joules, 576886866 ms, plat.node0
ENERGY, 18618.137939 joules, 576886966 ms, plat
ENERGY, 18618.137939 joules, 576886966 ms, plat.node0
ENERGY, 18624.402771 joules, 576887066 ms, plat
ENERGY, 18624.402771 joules, 576887066 ms, plat.node0
ENERGY, 18630.689148 joules, 576887166 ms, plat
ENERGY, 18630.689148 joules, 576887166 ms, plat.node0
ENERGY, 18636.972443 joules, 576887266 ms, plat
ENERGY, 18636.972443 joules, 576887266 ms, plat.node0
ENERGY, 18643.255341 joules, 576887366 ms, plat
ENERGY, 18643.255341 joules, 576887366 ms, plat.node0
ENERGY, 18649.538422 joules, 576887467 ms, plat
ENERGY, 18649.538422 joules, 576887467 ms, plat.node0
ENERGY, 18655.756592 joules, 576887567 ms, plat
ENERGY, 18655.756592 joules, 576887567 ms, plat.node0
ENERGY, 18662.038269 joules, 576887667 ms, plat
ENERGY, 18662.038269 joules, 576887667 ms, plat.node0
ENERGY, 18668.318085 joules, 576887767 ms, plat
ENERGY, 18668.318085 joules, 576887767 ms, plat.node0
ENERGY, 18674.594879 joules, 576887867 ms, plat
ENERGY, 18674.594879 joules, 576887867 ms, plat.node0
ENERGY, 18680.873260 joules, 576887967 ms, plat
ENERGY, 18680.873260 joules, 576887967 ms, plat.node0
ENERGY, 18687.149841 joules, 576888067 ms, plat
ENERGY, 18687.149841 joules, 576888067 ms, plat.node0
ENERGY, 18693.364929 joules, 576888167 ms, plat
ENERGY, 18693.364929 joules, 576888167 ms, plat.node0
ENERGY, 18699.640076 joules, 576888267 ms, plat
ENERGY, 18699.640076 joules, 576888267 ms, plat.node0
ENERGY, 18705.914978 joules, 576888367 ms, plat
ENERGY, 18705.914978 joules, 576888367 ms, plat.node0
ENERGY, 18712.182831 joules, 576888467 ms, plat
ENERGY, 18712.182831 joules, 576888467 ms, plat.node0
ENERGY, 18718.006226 joules, 576888567 ms, plat
ENERGY, 18718.006226 joules, 576888567 ms, plat.node0
ENERGY, 18723.872284 joules, 576888668 ms, plat
ENERGY, 18723.872284 joules, 576888668 ms, plat.node0
ENERGY, 18730.051361 joules, 576888768 ms, plat
ENERGY, 18730.051361 joules, 576888768 ms, plat.node0
ENERGY, 18736.251160 joules, 576888868 ms, plat
ENERGY, 18736.251160 joules, 576888868 ms, plat.node0
ENERGY, 18742.508636 joules, 576888968 ms, plat
ENERGY, 18742.508636 joules, 576888968 ms, plat.node0
ENERGY, 18748.792664 joules, 576889068 ms, plat
ENERGY, 18748.792664 joules, 576889068 ms, plat.node0
ENERGY, 18755.071320 joules, 576889168 ms, plat
ENERGY, 18755.071320 joules, 576889168 ms, plat.node0
ENERGY, 18761.286896 joules, 576889268 ms, plat
ENERGY, 18761.286896 joules, 576889268 ms, plat.node0
ENERGY, 18767.390228 joules, 576889368 ms, plat
ENERGY, 18767.390228 joules, 576889368 ms, plat.node0
ENERGY, 18773.414764 joules, 576889468 ms, plat
ENERGY, 18773.414764 joules, 576889468 ms, plat.node0
ENERGY, 18779.695435 joules, 576889568 ms, plat
ENERGY, 18779.695435 joules, 576889568 ms, plat.node0
ENERGY, 18785.977783 joules, 576889668 ms, plat
ENERGY, 18785.977783 joules, 576889668 ms, plat.node0
ENERGY, 18792.195862 joules, 576889768 ms, plat
ENERGY, 18792.195862 joules, 576889768 ms, plat.node0
ENERGY, 18798.479553 joules, 576889869 ms, plat
ENERGY, 18798.479553 joules, 576889869 ms, plat.node0
ENERGY, 18804.762573 joules, 576889969 ms, plat
ENERGY, 18804.762573 joules, 576889969 ms, plat.node0
ENERGY, 18811.045929 joules, 576890069 ms, plat
ENERGY, 18811.045929 joules, 576890069 ms, plat.node0
ENERGY, 18817.326263 joules, 576890169 ms, plat
ENERGY, 18817.326263 joules, 576890169 ms, plat.node0
ENERGY, 18823.604797 joules, 576890269 ms, plat
ENERGY, 18823.604797 joules, 576890269 ms, plat.node0
ENERGY, 18829.821686 joules, 576890369 ms, plat
ENERGY, 18829.821686 joules, 576890369 ms, plat.node0
ENERGY, 18836.091095 joules, 576890469 ms, plat
ENERGY, 18836.091095 joules, 576890469 ms, plat.node0
ENERGY, 18842.442169 joules, 576890569 ms, plat
ENERGY, 18842.442169 joules, 576890569 ms, plat.node0
ENERGY, 18848.725769 joules, 576890669 ms, plat
ENERGY, 18848.725769 joules, 576890669 ms, plat.node0
ENERGY, 18855.002655 joules, 576890769 ms, plat
ENERGY, 18855.002655 joules, 576890769 ms, plat.node0
ENERGY, 18861.220886 joules, 576890869 ms, plat
ENERGY, 18861.220886 joules, 576890869 ms, plat.node0
ENERGY, 18867.501709 joules, 576890969 ms, plat
ENERGY, 18867.501709 joules, 576890970 ms, plat.node0
ENERGY, 18873.781189 joules, 576891070 ms, plat
ENERGY, 18873.781189 joules, 576891070 ms, plat.node0
ENERGY, 18880.059998 joules, 576891170 ms, plat
ENERGY, 18880.059998 joules, 576891170 ms, plat.node0
ENERGY, 18886.339874 joules, 576891270 ms, plat
ENERGY, 18886.339874 joules, 576891270 ms, plat.node0
ENERGY, 18892.620056 joules, 576891370 ms, plat
ENERGY, 18892.620056 joules, 576891370 ms, plat.node0
ENERGY, 18898.840637 joules, 576891470 ms, plat
ENERGY, 18898.840637 joules, 576891470 ms, plat.node0
ENERGY, 18905.123871 joules, 576891570 ms, plat
ENERGY, 18905.123871 joules, 576891570 ms, plat.node0
ENERGY, 18911.405518 joules, 576891670 ms, plat
ENERGY, 18911.405518 joules, 576891670 ms, plat.node0
ENERGY, 18917.686157 joules, 576891770 ms, plat
ENERGY, 18917.686157 joules, 576891770 ms, plat.node0
ENERGY, 18923.964630 joules, 576891870 ms, plat
ENERGY, 18923.964630 joules, 576891870 ms, plat.node0
ENERGY, 18930.245789 joules, 576891970 ms, plat
ENERGY, 18930.245789 joules, 576891970 ms, plat.node0
ENERGY, 18936.464935 joules, 576892070 ms, plat
ENERGY, 18936.464935 joules, 576892070 ms, plat.node0
ENERGY, 18942.746796 joules, 576892170 ms, plat
ENERGY, 18942.746796 joules, 576892171 ms, plat.node0
ENERGY, 18949.028778 joules, 576892271 ms, plat
ENERGY, 18949.028778 joules, 576892271 ms, plat.node0
ENERGY, 18955.316742 joules, 576892371 ms, plat
ENERGY, 18955.316742 joules, 576892371 ms, plat.node0
ENERGY, 18961.590393 joules, 576892471 ms, plat
ENERGY, 18961.590393 joules, 576892471 ms, plat.node0
ENERGY, 18967.968994 joules, 576892571 ms, plat
ENERGY, 18967.968994 joules, 576892571 ms, plat.node0
ENERGY, 18974.219757 joules, 576892671 ms, plat
ENERGY, 18974.219757 joules, 576892671 ms, plat.node0
ENERGY, 18980.533325 joules, 576892771 ms, plat
ENERGY, 18980.533325 joules, 576892771 ms, plat.node0
ENERGY, 18986.849030 joules, 576892871 ms, plat
ENERGY, 18986.849030 joules, 576892871 ms, plat.node0
ENERGY, 18993.164551 joules, 576892971 ms, plat
ENERGY, 18993.164551 joules, 576892971 ms, plat.node0
ENERGY, 18999.479095 joules, 576893071 ms, plat
ENERGY, 18999.479095 joules, 576893071 ms, plat.node0
ENERGY, 19005.732056 joules, 576893171 ms, plat
ENERGY, 19005.732056 joules, 576893171 ms, plat.node0
ENERGY, 19012.046417 joules, 576893271 ms, plat
ENERGY, 19012.046417 joules, 576893271 ms, plat.node0
ENERGY, 19018.362122 joules, 576893372 ms, plat
ENERGY, 19018.362122 joules, 576893372 ms, plat.node0
ENERGY, 19024.676971 joules, 576893472 ms, plat
ENERGY, 19024.676971 joules, 576893472 ms, plat.node0
ENERGY, 19030.993042 joules, 576893572 ms, plat
ENERGY, 19030.993042 joules, 576893572 ms, plat.node0
ENERGY, 19037.088135 joules, 576893672 ms, plat
ENERGY, 19037.088135 joules, 576893672 ms, plat.node0
ENERGY, 19043.148376 joules, 576893772 ms, plat
ENERGY, 19043.148376 joules, 576893772 ms, plat.node0
ENERGY, 19049.210663 joules, 576893872 ms, plat
ENERGY, 19049.210663 joules, 576893872 ms, plat.node0
ENERGY, 19055.423248 joules, 576893972 ms, plat
ENERGY, 19055.423248 joules, 576893972 ms, plat.node0
ENERGY, 19061.736694 joules, 576894072 ms, plat
ENERGY, 19061.736694 joules, 576894072 ms, plat.node0
ENERGY, 19068.048431 joules, 576894172 ms, plat
ENERGY, 19068.048431 joules, 576894172 ms, plat.node0
ENERGY, 19074.300629 joules, 576894272 ms, plat
ENERGY, 19074.300629 joules, 576894272 ms, plat.node0
ENERGY, 19080.615906 joules, 576894372 ms, plat
ENERGY, 19080.615906 joules, 576894372 ms, plat.node0
ENERGY, 19086.917053 joules, 576894472 ms, plat
ENERGY, 19086.917053 joules, 576894472 ms, plat.node0
ENERGY, 19093.321136 joules, 576894573 ms, plat
ENERGY, 19093.321136 joules, 576894573 ms, plat.node0
ENERGY, 19099.639374 joules, 576894673 ms, plat
ENERGY, 19099.639374 joules, 576894673 ms, plat.node0
ENERGY, 19105.895935 joules, 576894773 ms, plat
ENERGY, 19105.895935 joules, 576894773 ms, plat.node0
ENERGY, 19112.212433 joules, 576894873 ms, plat
ENERGY, 19112.212433 joules, 576894873 ms, plat.node0
ENERGY, 19118.527771 joules, 576894973 ms, plat
ENERGY, 19118.527771 joules, 576894973 ms, plat.node0
ENERGY, 19124.840576 joules, 576895073 ms, plat
ENERGY, 19124.840576 joules, 576895073 ms, plat.node0
ENERGY, 19131.154480 joules, 576895173 ms, plat
ENERGY, 19131.154480 joules, 576895173 ms, plat.node0
ENERGY, 19137.466888 joules, 576895273 ms, plat
ENERGY, 19137.466888 joules, 576895273 ms, plat.node0
ENERGY, 19143.723450 joules, 576895373 ms, plat
ENERGY, 19143.723450 joules, 576895373 ms, plat.node0
ENERGY, 19150.050659 joules, 576895473 ms, plat
ENERGY, 19150.050659 joules, 576895473 ms, plat.node0
ENERGY, 19156.361816 joules, 576895573 ms, plat
ENERGY, 19156.361816 joules, 576895573 ms, plat.node0
ENERGY, 19162.678467 joules, 576895673 ms, plat
ENERGY, 19162.678467 joules, 576895673 ms, plat.node0
ENERGY, 19168.991699 joules, 576895774 ms, plat
ENERGY, 19168.991699 joules, 576895774 ms, plat.node0
ENERGY, 19175.243408 joules, 576895874 ms, plat
ENERGY, 19175.306915 joules, 576895874 ms, plat.node0
ENERGY, 19181.561279 joules, 576895974 ms, plat
ENERGY, 19181.561279 joules, 576895974 ms, plat.node0
ENERGY, 19187.876038 joules, 576896074 ms, plat
ENERGY, 19187.876038 joules, 576896074 ms, plat.node0
ENERGY, 19194.185059 joules, 576896174 ms, plat
ENERGY, 19194.185059 joules, 576896174 ms, plat.node0
ENERGY, 19200.469574 joules, 576896274 ms, plat
ENERGY, 19200.469574 joules, 576896274 ms, plat.node0
ENERGY, 19206.752411 joules, 576896374 ms, plat
ENERGY, 19206.752411 joules, 576896374 ms, plat.node0
ENERGY, 19212.961914 joules, 576896474 ms, plat
ENERGY, 19212.961914 joules, 576896474 ms, plat.node0
ENERGY, 19219.330322 joules, 576896574 ms, plat
ENERGY, 19219.330322 joules, 576896574 ms, plat.node0
ENERGY, 19225.612854 joules, 576896674 ms, plat
ENERGY, 19225.612854 joules, 576896674 ms, plat.node0
ENERGY, 19231.894409 joules, 576896774 ms, plat
ENERGY, 19231.894409 joules, 576896774 ms, plat.node0
ENERGY, 19238.174500 joules, 576896874 ms, plat
ENERGY, 19238.174500 joules, 576896874 ms, plat.node0
ENERGY, 19244.457214 joules, 576896975 ms, plat
ENERGY, 19244.457214 joules, 576896975 ms, plat.node0
ENERGY, 19250.675720 joules, 576897075 ms, plat
ENERGY, 19250.675720 joules, 576897075 ms, plat.node0
ENERGY, 19256.955627 joules, 576897175 ms, plat
ENERGY, 19256.955627 joules, 576897175 ms, plat.node0
ENERGY, 19263.234406 joules, 576897275 ms, plat
ENERGY, 19263.234406 joules, 576897275 ms, plat.node0
ENERGY, 19269.295227 joules, 576897375 ms, plat
ENERGY, 19269.295227 joules, 576897375 ms, plat.node0
ENERGY, 19275.513245 joules, 576897475 ms, plat
ENERGY, 19275.575775 joules, 576897475 ms, plat.node0
ENERGY, 19281.793823 joules, 576897575 ms, plat
ENERGY, 19281.793823 joules, 576897575 ms, plat.node0
ENERGY, 19288.074493 joules, 576897675 ms, plat
ENERGY, 19288.074493 joules, 576897675 ms, plat.node0
ENERGY, 19294.351013 joules, 576897775 ms, plat
ENERGY, 19294.351013 joules, 576897775 ms, plat.node0
ENERGY, 19300.630096 joules, 576897875 ms, plat
ENERGY, 19300.630096 joules, 576897875 ms, plat.node0
ENERGY, 19306.908722 joules, 576897975 ms, plat
ENERGY, 19306.908722 joules, 576897975 ms, plat.node0
ENERGY, 19313.188446 joules, 576898075 ms, plat
ENERGY, 19313.188446 joules, 576898075 ms, plat.node0
ENERGY, 19319.406403 joules, 576898176 ms, plat
ENERGY, 19319.406403 joules, 576898176 ms, plat.node0
ENERGY, 19325.686127 joules, 576898276 ms, plat
ENERGY, 19325.686127 joules, 576898276 ms, plat.node0
